,A3_1 POSFB,A3_2 POSFB,A3_1 VELFB,A3_2 VELFB,A3_1 POSSP,A3_2 POSSP,A3_1 VELSP,A3_2 VELSP,A3_1 TORQUE,A3_2 TORQUE,time,A3_1 ACCSP
87,0.799991,0.79999,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.6014,13.118,0.35194163,0.0
88,0.799991,0.79999,3.6242800000000005e-06,7.248739999999999e-06,0.799995,0,0.0,0,12.6014,13.1044,0.35593707,0.0
89,0.799991,0.79999,7.248739999999999e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6286,13.118,0.35994561,0.0
90,0.799991,0.79999,7.248739999999999e-06,0.0,0.799995,0,0.0,0,12.6014,13.118,0.36394462000000005,0.0
91,0.799991,0.79999,5.436509999999999e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6286,13.1316,0.36794439000000007,0.0
92,0.799991,0.79999,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.6422,13.118,0.3719425600000001,0.0
93,0.799991,0.79999,-1.8122299999999998e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.6286,13.1044,0.3759396100000001,0.0
94,0.799991,0.79999,-1.81205e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.6558,13.118,0.3799451700000001,0.0
95,0.799991,0.799991,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.6286,13.1044,0.3839464500000001,0.0
96,0.799991,0.799991,-1.8122299999999998e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6286,13.1316,0.3879418000000001,0.0
97,0.799991,0.799991,5.436509999999999e-06,-1.81205e-06,0.799995,0,0.0,0,12.615,13.118,0.3919400400000001,0.0
98,0.799991,0.799991,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.6558,13.118,0.3959412700000001,0.0
99,0.799991,0.799991,0.0,1.81205e-06,0.799995,0,0.0,0,12.6286,13.1316,0.3999418200000001,0.0
100,0.799991,0.799991,5.436509999999999e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6422,13.1316,0.4039424400000001,0.0
101,0.799991,0.799991,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.6286,13.118,0.4079418500000001,0.0
102,0.799991,0.799991,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.6422,13.1316,0.4119393200000001,0.0
103,0.799991,0.799991,-1.8122299999999998e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.6558,13.118,0.4159447800000001,0.0
104,0.799991,0.799991,1.81205e-06,0.0,0.799995,0,0.0,0,12.6422,13.1316,0.41994041000000015,0.0
105,0.799991,0.799991,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.6422,13.1452,0.42394946000000017,0.0
106,0.799991,0.799991,-1.8122299999999998e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6422,13.1452,0.4279377300000002,0.0
107,0.799991,0.799991,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.6558,13.1316,0.4319424700000002,0.0
108,0.799991,0.799991,0.0,1.81205e-06,0.799995,0,0.0,0,12.683,13.1316,0.4359404200000002,0.0
109,0.799991,0.799991,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6286,13.1452,0.4399420000000002,0.0
110,0.799991,0.799991,0.0,5.436509999999999e-06,0.799995,0,0.0,0,12.6558,13.1316,0.4439475200000002,0.0
111,0.799991,0.799991,3.6242800000000005e-06,-3.6242800000000005e-06,0.799995,0,0.0,0,12.6286,13.1452,0.4479428900000002,0.0
112,0.799991,0.799991,1.8122299999999998e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.6558,13.1452,0.4519416800000002,0.0
113,0.799991,0.799991,-1.81205e-06,0.0,0.799995,0,0.0,0,12.6558,13.1316,0.4559407400000002,0.0
114,0.799991,0.799991,5.436509999999999e-06,1.81205e-06,0.799995,0,0.0,0,12.6558,13.1452,0.45994470000000015,0.0
115,0.799991,0.799991,-1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.6558,13.1452,0.46394679000000016,0.0
116,0.799991,0.799991,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6558,13.1587,0.4679427400000002,0.0
117,0.799991,0.799991,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.6966,13.1587,0.4719415900000002,0.0
118,0.799991,0.799991,0.0,5.436509999999999e-06,0.799995,0,0.0,0,12.683,13.1316,0.4759408800000002,0.0
119,0.799991,0.799991,3.6242800000000005e-06,1.81205e-06,0.799995,0,0.0,0,12.6558,13.1452,0.47994734000000017,0.0
120,0.799991,0.799991,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.6966,13.1452,0.48394706000000015,0.0
121,0.799991,0.799991,1.81205e-06,-1.81205e-06,0.799995,0,0.0,0,12.6422,13.1316,0.48794359000000015,0.0
122,0.799991,0.799991,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.6966,13.1723,0.4919397400000001,0.0
123,0.799991,0.799991,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.6558,13.1587,0.4959429300000001,0.0
124,0.799991,0.799991,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.6966,13.1452,0.4999443100000001,0.0
125,0.799991,0.799991,-1.8122299999999998e-06,0.0,0.799995,0,0.0,0,12.683,13.1452,0.5039466400000001,0.0
126,0.799991,0.799991,3.6242800000000005e-06,-3.6244599999999995e-06,0.799995,0,0.0,0,12.683,13.1452,0.5079442300000001,0.0
127,0.799991,0.799991,1.81205e-06,-3.6242800000000005e-06,0.799995,0,0.0,0,12.6966,13.1723,0.5119390900000002,0.0
128,0.799991,0.799991,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.683,13.1723,0.5159405600000001,0.0
129,0.799991,0.799991,0.0,0.0,0.799995,0,0.0,0,12.6558,13.1587,0.5199394300000001,0.0
130,0.799991,0.799991,1.81205e-06,0.0,0.799995,0,0.0,0,12.6966,13.1859,0.5239446200000001,0.0
131,0.799991,0.799991,3.6242800000000005e-06,1.81205e-06,0.799995,0,0.0,0,12.6558,13.1587,0.5279472800000001,0.0
132,0.799991,0.799991,5.436509999999999e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.683,13.1452,0.5319375400000002,0.0
133,0.799991,0.799991,1.81205e-06,-1.81205e-06,0.799995,0,0.0,0,12.6422,13.1859,0.5359470400000002,0.0
